messages,sentiment,session_index
"['selamat', 'sore', 'maaf', 'menganggu', 'kirim', 'dokumen', 'skripsi', 'revisi', 'form', 'dosen', 'uji', 'email', 'mohon', 'koreksi', 'masuk', 'revisi', 'terima', 'kasih']",-1.0,245
"['selamat', 'siang', 'maaf', 'ganggu', 'kirim', 'dokumen', 'skripsi', 'revisi', 'form', 'dosen', 'uji', 'email', 'mohon', 'koreksi', 'masuk', 'batas', 'revisi', 'desember', 'cetak', 'hardcopynya', 'serah', 'berkas', 'akademik', 'mohon', 'bantu', 'bimbing', 'terima', 'kasih']",1.0,246
"['waalaikumussalam', 'wrwb', 'silah', 'tunggu', 'email', 'balas', 'antri']",1.0,246
"['terima', 'kasih', 'informasi']",1.0,246
"['selamat', 'pagi', 'maaf', 'ganggu', 'kait', 'revisi', 'skripsi', 'lembar', 'kesah', 'dokumen', 'skripsi', 'lanjut', 'tahap', 'proses', 'cetak', 'dokumen', 'terima', 'kasih', 'doc']",1.0,247
"['waalaikumussalam', 'doc']",1.0,247
"['terima', 'kasih', 'tangan']",1.0,247
"['konsultasi', 'skripsi', 'selasa', 'rabu', 'jumat']",1.0,248
"['terima kasih', 'informasi']",1.0,248
"['[DOSEN]', 'selamat', 'sore', 'maaf', 'menganggu', 'unggah', 'dokumen', 'dokumen', 'skripsi', 'filkom', 'apps', 'tuju', 'apps', 'terima', 'kasih']",-1.0,249
"['waalaikumussalam', 'wrwb']",1.0,250
"['selamat', 'siang', 'maaf', 'ganggu', 'tandatangan', 'form', 's2', 'sc2', 'perlu', 'yudisium', 'tuju', 'unggah', 'makalah', 'skripsi', 'terima', 'kasih', 'doc', 'doc']",1.0,250
"['doc', 'doc']",1.0,250
"['terima kasih', 'tangan']",1.0,251
"['selamat', 'siang', 'maaf', 'ganggu', 'kait', 'dokumen', 'skripsi', 'artefak', 'serah', 'terima kasih']",1.0,252
"['unggah', 'filkom', 'apps']",1.0,252
"['unggah', 'filkom', 'apps', 'kait', 'dokumen', 'skripsi', 'kait', 'daftar', 'yudisium', 'form', 'sc', 'nomor', '3a', '4a', 'terima kasih', 'doc']",-1.0,252
"['selamat', 'siang', 'maaf', 'menganggu', 'form', 'sc2', 'nomor', '3a', '4a', 'perlu', 'daftar', 'yudisium', 'terima kasih', 'doc']",1.0,253
['doc'],1.0,253
"['terima kasih', 'tandatangannya']",1.0,253
"['selamat', 'sore', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'informatika', 'angkat', 'unggah', 'proposal', 'skripsi', 'filkom', 'apps', 'masuk', 'judul', 'skripsi', 'judul', 'ikut', 'judul', 'pakai', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'terima kasih']",1.0,254
"['waalaikumussalam', 'wrwb', 'judul']",1.0,254
['terima kasih'],1.0,254
"['assalamuailaikum', 'selamat', 'sore', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'informatika', 'angkat', 'analisis', 'domain', 'terap', 'analisis', 'pakai', 'feature', 'diagram', 'ikut', 'jurnal', 'iya', 'doc']",1.0,255
"['waalaikumussalam', 'wrwb', 'iya']",1.0,255
['terima kasih'],1.0,255
"['doc', 'selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'informatika', 'angkat', 'analisis', 'domain', 'lampir', 'dokumen', 'pdf', 'koreksi', 'tambah', 'grammar', 'dsl', 'terima kasih']",1.0,256
"['waalaikumussalam', 'wrwb', 'bimbing', 'via', 'email', 'serta', 'dokumen', 'format', 'docx']",1.0,256
"['mohon', 'maaf', 'kirim', 'email', 'terima kasih']",1.0,256
"['selamat', 'sore', 'maaf', 'ganggu', 'mahasiswa', 'bimbing', 'skripsi', 'bimbing', 'ancang', 'dsl', 'tulis', 'skripsi', 'bagi', 'fitur', 'halaman', 'halaman', 'daftar', 'halaman', 'iya']",1.0,257
"['waalaikumussalam', 'wrwb', 'perfitur', 'halaman', 'rancang', 'grammar', 'grammar', 'cakup', 'atribut', 'deklaratif', 'generate', 'aplikasi', 'butuh', 'judul', 'halaman', 'grammar', 'atribut', 'judul', 'ancang', 'code', 'generator', 'pisah', 'perfitur', 'halaman']",1.0,257
"['terima kasih', 'informasi']",1.0,257
"['selamat', 'sore', 'maaf', 'ganggu', 'telepon', 'kait', 'sks', 'skripsi', 'terima kasih']",1.0,258
"['waalaikumussalam', 'wrwb', 'via', 'message', 'sksnya']",1.0,258
"['aju', 'minta', 'transkrip', 'akademik', 'hitung', 'sks', 'wajib', 'minat', 'total', 'sks', 'sks', 'semester', 'kemarin', 'ulang', 'kuliah', 'kenal', 'pola', 'sks', 'semester', 'kemarin', 'hilang', 'sks', 'selesai', 'skripsi', 'iya']",1.0,258
"['sks', 'skripsi']",1.0,258
"['skripsi', 'sks', 'total']",1.0,258
"['lebih', 's1', '144sks']",1.0,258
"['syarat', 'lulus', 'sks', 'skripsi', 'sks', 'iya']",1.0,258
"['iya', 'sks', 'sarjana']",1.0,258
"['terima kasih', 'informasi']",1.0,258
"['assalamualaikun', 'selamat', 'sore', 'maaf', 'ganggu', '[MHS]', 'code', 'generator', 'dslnya', 'selesai', 'lampir', 'dokumen', 'skripsi', 'dokumen', 'kirim', 'email', 'terima kasih']",1.0,259
"['waalaikumussalam', 'wrwb', 'cek']",1.0,259
['terima kasih'],1.0,259
"['selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'filkom', 'apps', 'skripsi', 'cantum', 'dosen', 'bimbing', '[DOSEN]', 'kosong', 'jam', 'konsultasi', 'kait', 'skripsi', 'terima kasih']",-1.0,260
"['selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'filkom', 'apps', 'skripsi', 'cantum', 'dosen', 'bimbing', 'kosong', 'jam', 'konsultasi', 'kait', 'skripsi', 'terima kasih']",-1.0,261
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'sedia', 'verifikasi', 'tahap', 'p2', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'filkom', 'apps', 'lampir', 'dokumen', 'skripsi', 'skripsi', 'pasuk', 'tahap', 'uji', 'terima kasih', 'doc']",-1.0,262
"['doc', 'selamat', 'siang', 'maaf', 'menganggu', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'progres', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'skripsi', 'pasuk', 'tahap', 'uji', 'whitebox', 'hasil', 'valid', 'terima kasih']",1.0,263
"['program', 'pakai']",1.0,263
"['pakai', 'bahasa', 'php']",1.0,263
['dospem'],1.0,263
"['dospem', '[MHS]']",1.0,263
"['pakai', 'contoh', 'jurnal', 'jurnal', 'skripsi']",-1.0,263
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'sedia', 'verifikasi', 'nilai', 'tahap', 'p2', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'filkom', 'apps', 'lengkap', 'nilai', 'p2', 'dosen', 'dosen', 'bimbing', 'skripsi', 'bahas', 'kembang', 'domain', 'specific', 'language', 'ubah', 'source', 'code', 'aplikasi', 'crud', 'create', 'read', 'update', 'delete', 'bahasa', 'pemrograman', 'php', 'code', 'generator', 'bahasa', 'pemrograman', 'xtend', 'lampir', 'dokumen', 'skripsi', 'skripsi', 'pasuk', 'tahap', 'uji', 'terima kasih', 'doc']",-1.0,264
"['selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'sedia', 'verifikasi', 'nilai', 'tahap', 'p2', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'filkom', 'apps', 'lengkap', 'nilai', 'p2', 'dosen', 'dosen', 'bimbing', 'juli', 'lampir', 'dokumen', 'skripsi', 'skripsi', 'pasuk', 'tahap', 'uji', 'terima kasih', 'doc', 'selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'konsultasi', 'verifikasi', 'p2', 'progres', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'skripsi', 'pasuk', 'tahap', 'uji', 'uji', 'whitebox', 'hasil', 'valid', 'uji', 'blackbox', 'buat', 'koreksi', 'saran', 'skripsi', 'terima kasih']",-1.0,265
"['doc', 'selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'konsultasi', 'verifikasi', 'p2', 'progres', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'skripsi', 'pasuk', 'tahap', 'uji', 'uji', 'whitebox', 'hasil', 'valid', 'uji', 'blackbox', 'buat', 'koreksi', 'saran', 'skripsi', 'terima kasih']",-1.0,266
"['doc', 'selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'progres', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'skripsi', 'pasuk', 'tahap', 'uji', 'whitebox', 'hasil', 'valid', 'uji', 'blackbox', 'terima kasih', 'selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'konsultasi', 'tahap', 'p2', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'progres', 'skripsi', 'uji', 'terima kasih']",-1.0,267
"['iya', 'baca']",1.0,267
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'verifikasi', 'tahap', 'p2', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'progres', 'skripsi', 'uji', 'terima kasih']",-1.0,268
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'nilai', 'lengkap', 'nilai', 'tahap', 'p2', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'progres', 'skripsi', 'uji', 'terima kasih']",-1.0,269
"['doc', 'selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'progres', 'skripsi', 'terima kasih']",-1.0,270
"['selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'progres', 'skripsi', 'terima kasih', 'doc', 'selamat', 'siang', 'maaf', 'menganggu', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'nilai', 'lengkap', 'nilai', 'tahap', 'p2', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'progres', 'skripsi', 'uji', 'terima kasih']",-1.0,271
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'konsultasi', 'kait', 'proposal', 'skripsi', 'selasa', 'siang', 'kemarin', 'verifikasi', 'p0', 'terima kasih']",1.0,272
"['verifikasi', 'sila', 'cek']",1.0,272
"['verifikasi', 'terima', 'kasih']",1.0,272
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'nilai', 'lengkap', 'nilai', 'tahap', 'p2', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'terima kasih']",-1.0,273
"['doc', 'selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'nilai', 'lengkap', 'nilai', 'tahap', 'p2', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'lampir', 'skripsi', 'capai', 'terima kasih']",-1.0,274
"['doc', 'selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'lapor', 'tahap', 'skripsi', 'jurnal', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'lampir', 'jurnal', 'mohon', 'koreksi', 'saran', 'kurang', 'jurnal', 'terima', 'kasih']",1.0,275
['iya'],1.0,275
"['tahap', 'p2', 'lengkap', 'nilai', 'filkom', 'apps', 'terima', 'kasih']",-1.0,275
"['selamat', 'siang', 'maaf', 'menganggu', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'lapor', 'tahap', 'skripsi', 'jurnal', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'kait', 'tahap', 'p2', 'lengkap', 'verifikasi', 'nilai', 'filkom', 'apps', 'dosen', 'dosen', 'bimbing', 'nilai', 'tahap', 'p2', 'agustus', 'kemarin', 'terima', 'kasih']",-1.0,276
"['selamat', 'pagi', 'maaf', 'ganggu', 'informasi', 'skripsi', 'capai', 'jurnal', 'skripsi', 'tahap', 'p2', 'verifikasi', 'nilai', 'filkom', 'apps', 'dosen', 'dosen', 'bimbing', 'nilai', 'tahap', 'p2', 'agustus', 'kemarin', 'terima', 'kasih']",-1.0,277
"['selamat', 'pagi', 'mahasiswa', 'semester', 'teknik', 'informatika', 'ub', 'bimbing', 'skripsi', 'mohon', 'bantu', 'verifikasi', 'nilai', 'p2', 'skripsi', 'mohon', 'iya', 'orangtua', 'kendala', 'sulit', 'bisnis', 'situasi', 'covid', 'lulus', 'semester', 'semester', 'berat', 'biaya', 'uang', 'kuliah', 'mohon', 'lanjut', 'tahap', 'seminar', 'hasil', 'semester', 'perhati', 'tolong', 'terima', 'kasih', 'hormat', '[MHS]', 'selamat', 'siang', 'mahasiswa', 'semester', 'teknik', 'informatika', 'ub', 'bimbing', 'skripsi', 'mohon', 'bantu', 'verifikasi', 'nilai', 'p2', 'skripsi', 'mohon', 'orangtua', 'kendala', 'sulit', 'bisnis', 'situasi', 'covid', 'lulus', 'semester', 'semester', 'berat', 'biaya', 'uang', 'kuliah', 'mohon', 'lanjut', 'tahap', 'seminar', 'hasil', 'semester', 'perhati', 'tolong', 'terima', 'kasih', 'hormat', '[MHS]']",-1.0,278
['iya'],1.0,278
"['terima', 'kasih']",1.0,278
"['apps', 'informasi', 'iya', 'doc']",1.0,278
"['doc', 'doc', 'doc', 'apps', 'muncul', 'terang']",1.0,278
"['sila', 'cek', 'doc']",1.0,278
['terima kasih'],1.0,278
"['selamat', 'sore', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'bimbing', 'skripsi', 'tandatangan', 'logbook', 'skripsi', 'syarat', 'daftar', 'seminar', 'hasil', 'skripsi', 'terima', 'kasih', 'doc']",-1.0,279
"['doc', 'selamat', 'pagi', '[MHS]', 'mahasiswa', 'semester', 'teknik', 'informatika', 'ub', 'bimbing', 'skripsi', 'mohon', 'bantu', 'tandatangan', 'logbook', 'skripsi', 'logbook', 'lengkap', 'berkas', 'daftar', 'seminar', 'hasil', 'perhati', 'tolong', 'terima', 'kasih', 'hormat', '[MHS]', 'doc', 'selamat', 'sore', 'maaf', 'menganggu', '[MHS]', 'bantu', 'tandatangan', 'dokumen', 'logbook', 'skripsi', 'lengkap', 'berkas', 'pakai', 'daftar', 'seminar', 'hasil', 'skripsi', 'perhati', 'terima', 'kasih']",-1.0,280
"['selamat', 'pagi', '[MHS]', 'maaf', 'menganggu', 'mahasiswa', 'semester', 'mohon', 'bantu', 'tandatangan', 'logbook', 'skripsi', 'logbook', 'lengkap', 'berkas', 'daftar', 'seminar', 'hasil', 'perhati', 'tolong', 'terima', 'kasih', 'hormat', '[MHS]', 'doc']",1.0,281
"['iya', 'insyaalloh', 'jam', 'bimbing']",-1.0,281
"['terima kasih', 'informasi', 'selamat', 'siang', '[MHS]', 'maaf', 'menganggu', 'mahasiswa', 'semester', 'mohon', 'bantu', 'tandatangan', 'logbook', 'skripsi', 'logbook', 'lengkap', 'berkas', 'daftar', 'seminar', 'hasil', 'perhati', 'tolong', 'terima', 'kasih', 'tuju', 'filkom', 'apps', 'daftar', 'seminar hasil']",1.0,281
"['logbooknya', 'doc', 'program']",1.0,281
"['iya', 'konsultasi', 'dosen', 'terima kasih', 'menandatangani', 'logbook']",1.0,281
"['selamat', 'pagi', '[MHS]', 'mahasiswa', 'bimbing', 'maaf', 'menganggu', 'mohon', 'bantu', 'tuju', 'filkom', 'apps', 'daftar', 'seminar', 'hasil', 'perhati', 'tolong', 'terima', 'kasih', 'selamat', 'sore', '[MHS]', 'mahasiswa', 'bimbing', 'maaf', 'menganggu', 'mohon', 'bantu', 'tuju', 'filkom', 'apps', 'daftar', 'seminar', 'hasil', 'perhati', 'tolong', 'terima', 'kasih']",-1.0,282
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'sedia', 'verifikasi', 'dokumen', 'proposal', 'p0', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'dal', 'filkom', 'apps', 'terima kasih']",-1.0,283
"['selamat', 'siang', 'maaf', 'ganggu', '[MHS]', 'teknik', 'informatika', 'filkom', 'informasi', 'jalan', 'uji', 'skripsi', 'ada', 'jumat', 'november', 'jam', 'wib', 'harap', 'hadir', 'dosen', 'bimbing', 'hadir', 'uji', 'skripsi', 'lampir', 'undang', 'filkom', 'apps', 'sekian', 'terima', 'kasih', 'doc']",1.0,284
"['iya', 'insyaalloh']",1.0,284
"['terima', 'kasih']",1.0,284
"['[MHS]', 'terima', 'kasih', 'bimbing', 'tahap', 'selesai', 'uji', 'skripsi', 'mohon', 'bimbing', 'bantu', 'revisi', 'skripsi', 'terima kasih']",1.0,285
['iya'],1.0,285
"['doc', 'selamat', 'siang', '[MHS]', 'maaf', 'ganggu', 'lampir', 'dokumen', 'hasil', 'revisi', 'skripsi', 'uji', 'skripsi', 'tanggal', 'november', 'mohon', 'bantu', 'masuk', 'koreksi', 'hasil', 'revisi', 'skripsi', 'terima', 'kasih']",-1.0,286
"['doc', 'selamat', 'siang', '[MHS]', 'maaf', 'ganggu', 'lampir', 'dokumen', 'hasil', 'revisi', 'skripsi', 'uji', 'skripsi', 'tanggal', 'november', 'mohon', 'bantu', 'masuk', 'koreksi', 'hasil', 'revisi', 'skripsi', 'terima', 'kasih']",-1.0,287
"['selamat', 'pagi', '[MHS]', 'maaf', 'ganggu', 'lampir', 'dokumen', 'hasil', 'revisi', 'skripsi', 'uji', 'skripsi', 'tanggal', 'november', 'mohon', 'bantu', 'tandatangan', 'lembar', 'kesah', 'dokumen', 'skripsi', 'lanjut', 'proses', 'cetak', 'dokumen', 'terima', 'kasih', 'doc']",1.0,288
"['kirim', 'tangan', 'lembar', 'pdf']",1.0,288
"['kirim', 'ulang', 'doc']",1.0,288
['doc'],1.0,288
"['terima', 'kasih']",1.0,288
"['[DOSEN]', 'selamat', 'sore', 'maaf', 'menganggu', 'unggah', 'dokumen', 'dokumen', 'skripsi', 'filkom', 'apps', 'tuju', 'apps', 'batas', 'revisi', 'tanggal', 'desember', 'terima', 'kasih']",-1.0,289
"['[DOSEN]', 'selamat', 'pagi', 'maaf', 'menganggu', 'tandatangan', 'form', 'sc', 'sc2', 'perlu', 'daftar', 'yudisium', 'tuju', 'unggah', 'skripsi', 'terima', 'kasih', 'doc', 'doc']",-1.0,290
"['[DOSEN]', 'selamat', 'siang', '[MHS]', 'maaf', 'menganggu', 'tandatangan', 'form', 'sc', 'sc2', 'perlu', 'daftar', 'yudisium', 'tuju', 'unggah', 'skripsi', 'terima', 'kasih', 'doc', 'doc']",1.0,291
"['iya', 'doc', 'doc']",1.0,291
"['terima', 'kasih', 'tangan']",1.0,291
['iya'],1.0,291
"['[DOSEN]', 'kait', 'serah', 'artefak', 'skripsi', 'serah', 'bentuk', 'hardcopy', 'softcopy', 'iya']",1.0,291
"['soft', 'kirim']",1.0,291
"['doc', 'kirim', 'doc', 'kait', 'daftar', 'yudisium', 'tandatangan', 'form', 'nomor', '3b', '4b', 'syarat', 'daftar', 'yudisium', 'terima', 'kasih']",-1.0,291
"['selamat', 'siang', '[MHS]', 'maaf', 'ganggu', 'kait', 'daftar', 'yudisium', 'jingin', 'tandatangan', 'form', 'nomor', '3b', '4b', 'syarat', 'daftar', 'yudisium', 'terima', 'kasih', 'doc', 'selamat', 'siang', '[MHS]', 'maaf', 'ganggu', 'kait', 'daftar', 'yudisium', 'tandatangan', 'form', 'nomor', '3b', '4b', 'syarat', 'daftar', 'yudisium', 'terima', 'kasih', 'doc']",-1.0,292
"['selamat', 'pagi', '[MHS]', 'maaf', 'ganggu', 'kait', 'daftar', 'yudisium', 'tandatangan', 'form', 'nomor', '3b', '4b', 'syarat', 'daftar', 'yudisium', 'terima', 'kasih', 'doc', 'selamat', 'siang', '[MHS]', 'maaf', 'ganggu', 'bantu', 'kait', 'daftar', 'yudisium', 'tandatangan', 'form', 'nomor', '3b', '4b', 'lengkap', 'form', 'daftar', 'yudisium', 'softcopy', 'skripsi', 'serta', 'terima', 'kasih', 'doc', 'doc']",-1.0,293
"['selamat', 'siang', 'maaf', 'menganggu', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'sedia', 'verifikasi', 'dokumen', 'proposal', 'p0', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'dal', 'filkom', 'apps', 'terima kasih']",-1.0,294
"['selamat', 'siang', '[MHS]', 'maaf', 'ganggu', 'bantu', 'kait', 'daftar', 'yudisium', 'tandatangan', 'form', 'nomor', '3b', '4b', 'lengkap', 'form', 'daftar', 'yudisium', 'softcopy', 'skripsi', 'serta', 'terima', 'kasih', 'doc']",1.0,295
"['iya', 'doc']",1.0,295
"['terima kasih', 'lampir', 'softcopy', 'skripsi', 'terima', 'kasih', 'doc']",1.0,295
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'sedia', 'verifikasi', 'logbook', 'bimbing', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'filkom', 'apps', 'terima kasih']",-1.0,296
"['selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'konsultasi', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'siap', 'p2', 'terima', 'kasih']",-1.0,297
"['doc', 'selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'kosong', 'konsultasi', 'kait', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'siap', 'p2', 'lampir', 'dokumen', 'skripsi', 'terima', 'kasih']",-1.0,298
['minat'],-1.0,298
"['minat', 'rekayasa', 'perangkat', 'lunak']",1.0,298
"['literaturnya', 'terindex', 'scopus']",1.0,298
"['kosar', 'toma', 'bohra', 'sudev', 'mernik', 'marjan', 'domain', 'specific', 'languages', 'systematic', 'mapping', 'study', 'information', 'software', 'technology', 'referensi', 'scopus', 'computer', 'science', 'information', 'systems', 'kosar', 'oliveira', 'mernik', 'pereira', 'v', 'repin', 'comparing', 'general', 'purpose', 'domain', 'specific', 'languages', 'empirical', 'study', 'computer', 'science', 'information', 'systems']",-1.0,298
"['selamat', 'siang', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'sedia', 'verifikasi', 'tahap', 'p2', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'filkom', 'apps', 'terima kasih']",-1.0,299
"['selamat', 'pagi', 'maaf', 'menganggu', '[MHS]', 'mahasiswa', 'teknik', 'informatika', 'angkat', 'sedia', 'verifikasi', 'nilai', 'tahap', 'p2', 'skripsi', 'judul', 'kembang', 'domain', 'specific', 'language', 'aplikasi', 'crud', 'bas', 'web', 'filkom', 'apps', 'lampir', 'dokumen', 'skripsi', 'skripsi', 'pasuk', 'tahap', 'uji', 'terima kasih', 'doc']",-1.0,300
"['[DOSEN]', 'kenal', '[MHS]', 'informatika', 'mahasiswa', 'bimbing', 'skripsi', 'aju', 'topik', 'omzet', 'rumah', 'memberitahukan', 'mengupload', 'praproposal', 'filkom', 'apps', 'mohon', 'maaf', 'ganggu', 'terima', 'kasih']",-1.0,301
"['mohon', 'maaf', 'ganggu', '[MHS]', 'mahasiswa', 'bimbing', 'bimbing', 'filkom', 'apps', 'bug', 'mohon', 'maaf', 'ganggu', 'terima', 'kasih']",1.0,302
"['alaykumsalam', 'selasa', 'siang', 'iya', 'masalah', 'appsnya']",1.0,302
"['doc', 'doc', 'tampil', '[DOSEN]', 'sedia', 'mohon', 'maaf', 'terima', 'kasih']",1.0,302
"['plot', 'dosen bimbing', 'kps']",1.0,302
"['iya', 'terima', 'kasih', 'info', 'mohon', 'maaf', 'ganggu']",1.0,302
"['lampir', 'dokumen', 'terima', 'kasih']",1.0,303
"['oke', 'cek']",1.0,303
['terima kasih'],1.0,303
"['[DOSEN]', 'revisi', 'saran', 'dokumen', 'kemarin', 'terima', 'kasih']",1.0,304
"['doc', 'alaykumsalam', 'revisi', 'perhati', 'tulis']",1.0,305
['terima kasih'],1.0,305
"['[DOSEN]', 'lampir', 'dokumen', 'baru', 'p0', 'dosen', 'bimbing', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",-1.0,306
"['alaykumsalam', 'bimbing']",1.0,307
['[DOSEN]'],1.0,307
"['oke', 'sendiri2', 'iya', 'p0']",1.0,307
"['pakk', '[DOSEN]', 'iya', 'p0']",-1.0,307
"['[DOSEN]', 'mekanisme', 'p0', 'iya', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",1.0,308
"['alaykumsalam', 'oya', 'isi', 'p0', 'iya', 'inputkan']",1.0,308
"['oke', 'terima', 'kasih']",1.0,308
"['bimbing', '[DOSEN]']",1.0,308
"['mohon', 'maaf', '[DOSEN]', 'bimbing', 'balas', 'email', 'minggu']",1.0,308
"['dosen ya', 'oke', 'coba', 'cek', 'proposal', 'p0']",1.0,308
['oke'],1.0,308
"['[DOSEN]', 'lampir', 'dokumen', 'konsultasi', 'dosen', 'kerja', 'terima', 'kasih', 'mohon', 'maaf', 'ganggu']",-1.0,309
['doc'],-1.0,310
"['[DOSEN]', 'kirim', 'dokumen', 'manual', 'lampir', 'dokumen', 'manual', 'metode', 'terima', 'kasih', 'doc']",-1.0,311
"['[DOSEN]', 'periksa', 'dokumen', 'kemarin', 'kirim', 'dokumen', 'baru', 'bimbing', 'dosen', 'revisi', 'saran', 'terima', 'kasihh', 'mohon', 'maaf', 'ganggu']",1.0,312
