Unnamed: 0,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
37,13/8/20,mahasiswa,"Assalamualaikum Wr Wb, maaf mengganggu waktunya Pak [DOSEN]. Ingin mengabarkan kalau saya sudah upload proposal pada filkom apps. Dan ingin bertanya apakah Bapak membuka kelas induksi riset untuk semester ini? Terima kasih Bapak atas waktunya ",1,1.0,11,2,"['assalamualaikum', 'wr', 'wb', 'maaf', 'ganggu', 'dosen', 'abar', 'unggah', 'proposal', 'filkom', 'apps', 'buka', 'kelas', 'induksi', 'riset', 'semester', 'terima', 'kasih']"
38,13/8/20,dosen,"Wa'alaikumsalam wr wb. Baik [MHS], noted. Apakah ada request dosbing ke-2 nya siapa?  *utk kelas induksi riset, mhs saya pertimbangkan. ",1,1.0,11,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'dicatat', 'request', 'dosen pembimbing', 'ke-2', 'nya', 'kelas', 'induksi', 'riset', 'mahasiswa', 'timbang']"
39,13/8/20,mahasiswa,"Baik Pak, maaf Bapak apabila saya berfikir-fikir terlebih dahulu untuk dosen pembimbing ke-2 apakah diperbolehkan? Karena saya masih bingung Pak ",1,1.0,11,2,"['maaf', 'berfikir-fikir', 'dosen', 'bimbing', 'ke-2', 'bingung']"
40,13/8/20,dosen,Baik [MHS].,1,1.0,11,2,['mahasiswa']
41,13/8/20,mahasiswa,Terima kasih banyak Pak [DOSEN],1,1.0,11,2,"['terima', 'kasih', 'dosen']"
42,18/8/20,mahasiswa,"Assalamualaikum Wr Wb Pak [DOSEN], mohon maaf mengganggu waktunya. Ingin mengabarkan kalau saya melakukan bimbingan pada email Bapak dan untuk hal dosen pembimbing 2 apabila saya request Bu [DOSEN] apakah diperbolehkan Pak? Terima kasih banyak Bapak atas waktunya ",1,1.0,12,2,"['assalamualaikum', 'wr', 'wb', 'dosen', 'mohon', 'maaf', 'ganggu', 'abar', 'laku', 'bimbing', 'email', 'dosen', 'bimbing', '2', 'request', 'dosen', 'terima', 'kasih']"
43,18/8/20,dosen,"Wa'alaikumsalam wr wb. Baik [MHS], noted.  ",1,1.0,12,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'dicatat']"
44,18/8/20,mahasiswa,"Baik, terima kasih banyak Pak [DOSEN]",1,1.0,12,2,"['terima', 'kasih', 'dosen']"
45,24/8/20,mahasiswa,"Assalamualaikum Wr Wb mohon maaf mengganggu waktunya Pak [DOSEN]. Ingin bertanya untuk mata kuliah induksi riset apakah akan dibuka Pak? karena saya, [MHS], [MHS], [MHS] dan [MHS] jika dibuka akan mengambil mata kuliah tersebut mengingat jadwal KRS hingga tanggal 28 Agustus. Terimakasih banyak Bapak atas waktunya ",1,1.0,13,2,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', 'mata', 'kuliah', 'induksi', 'riset', 'buka', 'mahasiswa', 'mahasiswa', 'mahasiswa', 'mahasiswa', 'buka', 'ambil', 'mata', 'kuliah', 'jadwal', 'krs', 'tanggal', '28', 'agustus', 'terima kasih']"
46,24/8/20,dosen,"Wa'alaikumsalam Wr. Wb. Baik [MHS], In Syaa Allah 2 hari lagi saya akan berikan keputusannya. ",1,1.0,13,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'syaa', 'allah', '2', 'ikan', 'putus']"
47,24/8/20,mahasiswa,"Baik, Bapak terima kasih banyak ",1,1.0,13,2,"['terima', 'kasih']"
48,27/8/20,dosen,"Assalamu'alaikum Wr. Wb. [MHS], tolong didatakan siapa saja yg ikut di kelas ""Induksi Riset"" saya. (termasuk [MHS]) In Syaa Allah hari ini mau saya daftarkan ke Akademik.  * Mohon maaf baru bisa mengabarkan. ",1,1.0,14,2,"['assalamu', 'alaikum', 'wr', 'wb', 'mahasiswa', 'tolong', 'data', 'kelas', 'induksi', 'riset', 'masuk', 'mahasiswa', 'syaa', 'allah', 'daftar', 'akademik', 'mohon', 'maaf', 'abar']"
49,27/8/20,dosen,Terimakasih,1,1.0,14,2,['terima kasih']
50,27/8/20,mahasiswa,Baik Bapak,1,1.0,14,2,[]
51,27/8/20,mahasiswa,"Waalaikumsalam Wr Wb, baik Bapak akan segera saya kabarkan untuk listnya Pak ",1,1.0,14,2,"['waalaikumsalam', 'wr', 'wb', 'kabar', 'listnya']"
52,27/8/20,mahasiswa,"Assalamualaikum Wr Wb, mohon maaf mengganggu waktunya Pak [DOSEN]. Berikut list yang ingin mengikuti induksi riset 1. [MHS] 2. [MHS] 3. [MHS] 4. [MHS] 5. [MHS] 6. [MHS] 7. [MHS]  Terima kasih banyak Bapak atas waktunya ",1,1.0,14,2,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', 'daftar', 'induksi', 'riset', '1', 'mahasiswa', '2', 'mahasiswa', '3', 'mahasiswa', '4', 'mahasiswa', '5', 'mahasiswa', '6', 'mahasiswa', '7', 'mahasiswa', 'terima', 'kasih']"
53,27/8/20,dosen,"Wa'alaikumsalam Wr. Wb. Baik [MHS], noted. Terimakasih.  ",1,1.0,14,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'dicatat', 'terima kasih']"
54,27/8/20,dosen,*Jika bisa plus nim-nya,1,1.0,14,2,"['plus', 'nim-nya']"
55,27/8/20,mahasiswa,"Baik Bapak, akan segera saya kirimkan  ",1,1.0,14,2,['kirim']
56,27/8/20,mahasiswa,"Permisi Bapak maaf mengganggu waktunya, berikut nama dan NIM untuk kelas induksi riset 1. [MHS] (175150200111063)  2. [MHS] (175150207111004)  3.[MHS] (175150201111009)  4. [MHS] (175150207111002) 5. [MHS] (175150201111037)  6. [MHS] (175150200111082)  7. [MHS] (175150207111022)  Terima kasih banyak Pak [DOSEN] sebelumnya ",1,1.0,14,2,"['permisi', 'maaf', 'ganggu', 'nama', 'nim', 'kelas', 'induksi', 'riset', '1', 'mahasiswa', '175150200111063', '2', 'mahasiswa', '175150207111004', '3', 'mahasiswa', '175150201111009', '4', 'mahasiswa', '175150207111002', '5', 'mahasiswa', '175150201111037', '6', 'mahasiswa', '175150200111082', '7', 'mahasiswa', '175150207111022', 'terima', 'kasih', 'dosen']"
57,27/8/20,dosen,Noted [MHS]. Terimakasih.,1,1.0,14,2,"['dicatat', 'mahasiswa', 'terima kasih']"
58,27/8/20,mahasiswa,Baik Bapak.,1,1.0,14,2,[]
59,28/8/20,mahasiswa,"Assalamualaikum Wr Wb, mohon maaf mengganggu waktunya Pak [DOSEN]. Maaf Bapak ingin bertanya untuk kelas induksi riset apakah tetap kami inputkan manual atau tidak perlu Pak? Dikarenakan saya dan teman-teman ada yang sudah tervalidasi oleh dosen PA kami. Terima kasih banyak Bapak atas waktunya ",1,1.0,15,2,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', 'maaf', 'kelas', 'induksi', 'riset', 'inputkan', 'manual', 'teman', 'tervalidasi', 'dosen', 'pa', 'terima', 'kasih']"
60,28/8/20,dosen,"Wa'alaikumsalam Wr. Wb. Baik [MHS], biasanya semester"" sebelumnya langsung dibantu dan diinputkan oleh akademik ",1,1.0,15,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'semester', 'langsung', 'bantu', 'diinputkan', 'akademik']"
61,28/8/20,dosen,<DOC>,1,1.0,15,2,['doc']
62,28/8/20,dosen,<DOC>,1,1.0,15,2,['doc']
63,28/8/20,dosen,"Alhamdulillah, sdh saya daftarkan ke akademik. Mudah-mudahan segera diproses. Aamiin.  ",1,1.0,15,2,"['alhamdulillah', 'daftar', 'akademik', 'mudah', 'proses', 'aamiin']"
64,28/8/20,dosen,"Assalamu'alaikum Wr. Wb. Nuwunsewu [DOSEN], mohon ijin untuk mendaftarkan mahasiswa"" saya berikut untuk kelas Induksi Riset saya  1. [MHS] (175150200111063)   2. [MHS] (175150207111004)   3. [MHS] (175150201111009)   4. [MHS] (175150207111002)  5. [MHS] (175150201111037)   6. [MHS] (175150200111082)   7. [MHS] (175150207111022)  8. [MHS] (165150200111046) 9. [MHS] (165150201111206) 10. [MHS] (165150201111093) 11. [MHS] (145150200111075) 12. [MHS] (155150200111059) 13. [MHS] (175150200111083) 14. [MHS] (155150207111064) 15. [MHS] (155150207111011) 16. [MHS] (165150207111074) 17. [MHS] (155150201111334)  Utk waktu, monggo diset, In Syaa Allah bisa kapanpun, default rabu jam (07.00-09.30) Matursuwun sanged.  ",1,1.0,15,2,"['assalamu', 'alaikum', 'wr', 'wb', 'nuwunsewu', 'dosen', 'mohon', 'izin', 'daftar', 'mahasiswa', 'kelas', 'induksi', 'riset', '1', 'mahasiswa', '175150200111063', '2', 'mahasiswa', '175150207111004', '3', 'mahasiswa', '175150201111009', '4', 'mahasiswa', '175150207111002', '5', 'mahasiswa', '175150201111037', '6', 'mahasiswa', '175150200111082', '7', 'mahasiswa', '175150207111022', '8', 'mahasiswa', '165150200111046', '9', 'mahasiswa', '165150201111206', '10', 'mahasiswa', '165150201111093', '11', 'mahasiswa', '145150200111075', '12', 'mahasiswa', '155150200111059', '13', 'mahasiswa', '175150200111083', '14', 'mahasiswa', '155150207111064', '15', 'mahasiswa', '155150207111011', '16', 'mahasiswa', '165150207111074', '17', 'mahasiswa', '155150201111334', 'monggo', 'set', 'syaa', 'allah', 'default', 'rabu', 'jam', '07', '00-09', '30', 'matursuwun', 'sanged']"
65,28/8/20,dosen,"[MHS], tlg ini saya di bantu masukkan ke excel, karena akademik mintanya dlm format excel. Terimakasih. ",1,1.0,15,2,"['mahasiswa', 'tolong', 'bantu', 'masuk', 'excel', 'akademik', 'dlm', 'format', 'excel', 'terima kasih']"
66,28/8/20,mahasiswa,"Baik, Bapak siap. Berikut file tersebut saya lampirkan ",1,1.0,15,2,"['dokumen', 'lampir']"
67,28/8/20,mahasiswa,<DOC>,1,1.0,15,2,['doc']
68,28/8/20,dosen,Terimakasih [MHS],1,1.0,15,2,"['terima kasih', 'mahasiswa']"
69,28/8/20,mahasiswa,Baik Bapak,1,1.0,15,2,[]
70,3/9/20,mahasiswa,"Assalamualaikum Wr Wb, mohon maaf mengganggu waktunya Pak [DOSEN]. Ingin bertanya 1. pada pelabelan kelas ""Positif"" dan ""Negatif"" pada data latih, jika dari seseorang pakar bahasa itu saya harus bagaimana ya Pak?  2. Dan apabila saya mengambil dari voting responden melalui polling, apakah ada minimal jumlah responden?  Terima kasih banyak Bapak atas waktunya ",1,1.0,16,2,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', '1', 'label', 'kelas', 'positif', 'negatif', 'data', 'latih', 'orang', 'pakar', 'bahasa', 'iya', '2', 'ambil', 'voting', 'responden', 'polling', 'minimal', 'responden', 'terima', 'kasih']"
71,3/9/20,dosen,"Wa'alaikumsalam Wr. Wb. Baik [MHS], karena ini kondisi khusus pandemi, saya ijinkan cukup gunakan opsi ke-2 dgn minimal 30 resposden dari temen"" Anda sendiri, buatkan misal dgn google form utk votingnya.  Mohon maaf baru bisa membalas WA Anda.  ",1,1.0,16,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'kondisi', 'khusus', 'pandemi', 'ijinkan', 'opsi', 'ke-2', 'minimal', '30', 'resposden', 'teman', 'google', 'form', 'voting', 'mohon', 'maaf', 'balas', 'wa']"
72,3/9/20,mahasiswa,"Baik Bapak, terima kasih banyak ",1,1.0,16,2,"['terima', 'kasih']"
73,4/9/20,mahasiswa,"Assalamualaikum Wr Wb, mohon maaf mengganggu waktunya Pak [DOSEN]. Ingin bertanya untuk melakukan polling kepada teman-teman adalah seluruh data latih yang berjumlah 400 atau hanya data latih untuk manualisasi saja ya Pak? Terima kasih banyak Bapak atas waktunya ",1,-1.0,17,2,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', 'laku', 'polling', 'teman', 'data', 'latih', '400', 'data', 'latih', 'manual', 'iya', 'terima', 'kasih']"
74,5/9/20,dosen,"Wa'alaikumsalam wr wb. Baik [MHS], 400 semuanya, sebaiknya dibuat pembagian data sekian sampai sekian 1-30 siapa saja, 31 sampai sekian siapan saja dst. ",1,1.0,18,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', '400', 'data', 'sekian', 'sekian', '1-30', '31', 'sekian', 'dan seterusnya']"
75,5/9/20,dosen,*Mohon maaf baru bisa WA,1,1.0,18,2,"['mohon', 'maaf', 'wa']"
76,5/9/20,mahasiswa,"Baik Bapak, terima kasih banyak  ",1,1.0,18,2,"['terima', 'kasih']"
77,14/9/20,mahasiswa,"Assalamualaikum Wr Wb Pak [DOSEN], mohon maaf mengganggu waktunya. Ingin mengabarkan kalau saya saya melakukan bimbingan skripsi melalui e-mail Pak. Terima kasih banyak Bapak atas waktunya ",1,1.0,19,2,"['assalamualaikum', 'wr', 'wb', 'dosen', 'mohon', 'maaf', 'ganggu', 'abar', 'laku', 'bimbing', 'skripsi', 'e-mail', 'terima', 'kasih']"
78,14/9/20,dosen,"Wa'alaikumsalam Wr. Wb. Baik [MHS], In Syaa Allah segera saya review. ",1,1.0,19,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'syaa', 'allah', 'ulas']"
79,14/9/20,mahasiswa,"Baik Bapak, terima kasih banyak  ",1,1.0,19,2,"['terima', 'kasih']"
80,17/9/20,mahasiswa,"Assalamualaikum Pak [DOSEN], mohon maaf mengganggu waktunya. Ingin bertanya untuk kelas induksi riset hingga saat ini masih belum ada pada SIAM kami, untuk hal tersebut bagaimana ya pak? Terima kasih banyak Bapak atas waktunya ",1,1.0,20,2,"['assalamualaikum', 'dosen', 'mohon', 'maaf', 'ganggu', 'kelas', 'induksi', 'riset', 'siam', 'iya', 'terima', 'kasih']"
81,17/9/20,dosen,"Wa'alaikumsalam Wr. Wb. Baik [MHS], tunggu info dari akademik, In Syaa Allah besok saya coba tanyakan ke prodi. ",1,1.0,20,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'tunggu', 'informasi', 'akademik', 'syaa', 'allah', 'besok', 'coba', 'prodi']"
82,17/9/20,mahasiswa,"Baik Bapak, terima kasih banyak ",1,1.0,20,2,"['terima', 'kasih']"
83,21/9/20,mahasiswa,"Assalamualaikum Wr Wb, mohon maaf mengganggu waktunya Pak [DOSEN]. Ingin bertanya perihal untuk dosen pembimbing 2 apakah saya tetap bisa Bu [DOSEN] atau menjadi Pak [DOSEN] ya Pak? Dikarenakan pada filkom apps saya Pak [DOSEN], namun untuk surat tugas masih belum diproses pak. Terima kasih banyak Bapak atas waktunya ",1,1.0,21,2,"['assalamualaikum', 'wr', 'wb', 'mohon', 'maaf', 'ganggu', 'dosen', 'perihal', 'dosen', 'bimbing', '2', 'dosen', 'dosen', 'iya', 'filkom', 'apps', 'dosen', 'surat', 'tugas', 'proses', 'terima', 'kasih']"
84,21/9/20,dosen,"Wa'alaikumsalam wr wb. Baik [MHS], tidak apa"", berarti kemungkinan besar Bu [DOSEN]sudah full kuota dosbing ke-2 nya dan dosen lainnya msh belum. It's okey. Tetap semangat dan fokus. In Syaa Allah mudah.  ",1,1.0,21,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'arti', 'dosen', 'full', 'kuota', 'dosen pembimbing', 'ke-2', 'nya', 'dosen', 'okey', 'semangat', 'fokus', 'syaa', 'allah', 'mudah']"
85,21/9/20,mahasiswa,"Baik Bapak, terima kasih banyak ",1,1.0,21,2,"['terima', 'kasih']"
86,25/9/20,dosen,"Dear all my Student, mengingat batas upload proposal tgl 25 Sep. 2020, maka utk itu saya ijinkan untuk upload dulu draft proposal Anda ke filkom App, tolong beritahu lainnya. Terimakasih. ",1,1.0,22,2,"['dear', 'student', 'batas', 'unggah', 'proposal', 'tanggal', '25', 'sep', '2020', 'ijinkan', 'unggah', 'draft', 'proposal', 'filkom', 'app', 'tolong', 'beritahu', 'terima kasih']"
87,25/9/20,mahasiswa,"Baik Bapak, terima kasih banyak ",1,1.0,22,2,"['terima', 'kasih']"
88,5/10/20,dosen,"Assalamu'alaikum Wr. Wb. [MHS], apakah saya bisa dibantu untuk menanyakan ke mhs yg ikut kelas Induksi riset saya dari list excel sebelumnya, apakah ada yang masuk kriteria berikut: Mahasiswa yang akan dimasukkan dalam kelas bukan mahasiswa berkategori mendapatkan bantuan UKT 50 persen sehingga hanya diperbolehkan mengambil MK Skripsi saja. <-- karena prodi meminta data tersebut  Terimakasih. ",1,1.0,23,2,"['assalamu', 'alaikum', 'wr', 'wb', 'mahasiswa', 'bantu', 'mahasiswa', 'kelas', 'induksi', 'riset', 'daftar', 'excel', 'masuk', 'kriteria', 'mahasiswa', 'masuk', 'kelas', 'mahasiswa', 'kategori', 'bantu', 'ukt', '50', 'persen', 'ambil', 'mata kuliah', 'skripsi', '--', 'prodi', 'data', 'terima kasih']"
89,5/10/20,mahasiswa,"Waalaikumsalam Wr Wb, iya bapak bisa tetapi mohon maaf saya hanya memiliki kontak-kontak dari angkatan 2017 saja pak ",1,1.0,23,2,"['waalaikumsalam', 'wr', 'wb', 'iya', 'mohon', 'maaf', 'milik', 'kontak', 'angkat', '2017']"
90,5/10/20,dosen,"Baik [MHS], coba suruh join ke grup kelas Induksi RIset saya chat.whatsapp.com/HcEq3IIgvOqClYdbqrEal0  sebagian yg angkatan atas adalah yg sudah ada dalam grup tersebut. ",1,1.0,23,2,"['mahasiswa', 'coba', 'suruh', 'join', 'grup', 'kelas', 'induksi', 'riset', 'chat', 'whatsapp', 'com', 'hceq3iigvoqclydbqreal0', 'angkat', 'grup']"
91,5/10/20,mahasiswa,Baik Bapak,1,1.0,23,2,[]
92,5/10/20,mahasiswa,Maaf Bapak berarti untuk angkatan diatas 2017 saya tidak perlu tanyakan ya Pak? Untuk angkatan 2017 seluruhnya melebihi 6 sks Pak,1,1.0,23,2,"['maaf', 'arti', 'angkat', '2017', 'iya', 'angkat', '2017', '6', 'sks']"
93,5/10/20,dosen,In Syaa Allah benar [MHS].,1,1.0,23,2,"['syaa', 'allah', 'mahasiswa']"
94,5/10/20,mahasiswa,Baik Bapak,1,1.0,23,2,[]
95,7/10/20,mahasiswa,"Assalamualaikum Wr Wb Pak [DOSEN], mohon maaf mengganggu waktunya. Ingin mengabarkan untuk [MHS] tidak mengambil induksi riset dikarenakan sks sudah penuh Pak. Terima kasih Bapak sebelumnya ",1,1.0,24,2,"['assalamualaikum', 'wr', 'wb', 'dosen', 'mohon', 'maaf', 'ganggu', 'abar', 'mahasiswa', 'ambil', 'induksi', 'riset', 'sks', 'penuh', 'terima', 'kasih']"
96,7/10/20,dosen,"Wa'alaikumsalam wr wb. Baik [MHS], noted. Terimakasih banyak. ",1,1.0,24,2,"['wa', 'alaikumsalam', 'wr', 'wb', 'mahasiswa', 'dicatat', 'terima kasih']"
97,13/10/20,dosen,This message was deleted,-1,1.0,25,2,"['message', 'deleted']"
98,13/10/20,dosen,This message was deleted,-1,1.0,25,2,"['message', 'deleted']"
99,13/10/20,dosen,This message was deleted,-1,1.0,25,2,"['message', 'deleted']"
100,13/10/20,dosen,"Assalamu'alaikum Wr. Wb. [MHS], berikut P0 Anda: ",1,1.0,25,2,"['assalamu', 'alaikum', 'wr', 'wb', 'mahasiswa', 'p0']"
101,13/10/20,dosen,<DOC>,1,1.0,25,2,['doc']
102,13/10/20,dosen,<DOC>,1,1.0,25,2,['doc']
103,13/10/20,dosen,<DOC>,1,1.0,25,2,['doc']
104,13/10/20,dosen,"Utk persiapan P1, salah satu syaratnya minimal logbook 3x ke dosbing ke-2 ",1,1.0,25,2,"['p1', 'salah', 'syarat', 'minimal', 'logbook', '3x', 'dosen pembimbing', 'ke-2']"
105,13/10/20,dosen,<DOC>,1,1.0,25,2,['doc']
106,13/10/20,dosen,Tolong menambahkan minimal 2 logbook atau lebih untuk Pak [DOSEN],1,1.0,25,2,"['tolong', 'minimal', '2', 'logbook', 'dosen']"
107,13/10/20,dosen,"------------- P0 : P0 menjelaskan ruang lingkup skripsi yang akan dikerjakan secara detail mulai dari dasar penentuan objek, akar permasalahan (>= 4 problem base), solusi dari pemilihan metode yang digunakan sampai metodologi + PPT & Buat video presentasi P0 yang mempresentasikan PPT P0 (durasi minimal 10 menit, maks 20 menit), upload ke google drive Anda, lalu share link public-nya ke email saya dan ke email dosbing ke-2, dengan subjek ""Presentasi P0 Daring"". Pastikan Audio ter-record dengan baik, dan untuk wajah (tidak wajib terlihat). Tools OBS atau lainnya.  Waktu : Cek Anytime di Filkom Apps (Saat ini: Aug 22, 2020 - Oct 23, 2020)  Target pencapaian 50% (P1) : Indikator ketercapaiannya P1 adalah sudah selesai BAB 1 Pendahuluan, BAB 2 Landasan Kepustakaan, BAB 3 Metodologi, BAB 4 Perancangan + PPT Progress 1 (sampai manualisasi+rancangan skenario pengujian) + demo program yang sama dengan manualisasi, minimal program console & Buat video presentasi P1 yang mempresentasikan PPT P1 (durasi minimal 10 menit, maks 20 menit), upload ke google drive Anda, lalu share link public-nya ke email saya dan ke email dosbing ke-2, dengan subjek ""Presentasi P1 Daring"". Pastikan Audio ter-record dengan baik, dan untuk wajah (tidak wajib terlihat). Tools OBS atau lainnya.  Waktu : Cek Anytime di Filkom Apps (Saat ini: Sep 01, 2020 - Oct 23, 2020) > 2020-10-23  Target pencapaian 80% (P2) (Maksimal) Indikator ketercapaiannya P2 adalah sudah selesai BAB 1 Pendahuluan, BAB 2 Landasan Kepustakaan, BAB 3 Metodologi, BAB 4 Perancangan , BAB 5 Implementasi, BAB 6 Pengujian dan Analisis (Min. 1-2 skenario pengujian sudah fix) + Membuat Jurnal + BAB 7 Penutup + Lampiran-Lampiran + PPT Progress 2 (tanpa manualisasi+hasil pengujian & analisis) + demo program sesuai dengan skenario pengujian & Buat video presentasi P2 yang mempresentasikan PPT P2 (durasi minimal 10 menit, maks 20 menit), upload ke google drive Anda, lalu share link public-nya ke email saya dan ke email dosbing ke-2, dengan subjek ""Presentasi P2 Daring"". Pastikan Audio ter-record dengan baik, dan untuk wajah (tidak wajib terlihat). Tools OBS atau lainnya.  (Minimal) Indikator ketercapaiannya P2 adalah sudah selesai BAB 1 Pendahuluan, BAB 2 Landasan Kepustakaan, BAB 3 Metodologi, BAB 4 Perancangan , BAB 5 Implementasi, BAB 6 Pengujian dan Analisis + PPT Progress 2 (tanpa manualisasi+hasil pengujian & analisis) + demo program sesuai dengan skenario pengujian & Buat video presentasi P2 yang mempresentasikan PPT P2 (durasi minimal 10 menit, maks 20 menit), upload ke google drive Anda, lalu share link public-nya ke email saya dan ke email dosbing ke-2, dengan subjek ""Presentasi P2 Daring"". Pastikan Audio ter-record dengan baik, dan untuk wajah (tidak wajib terlihat). Tools OBS atau lainnya.  Waktu Cek Anytime di Filkom Apps (Saat ini Sep 01, 2020 - Dec 04, 2020) > 2020-12-4  Pendaftaran Semhas/Ujian Aug 15, 2020 - Jan 01, 2021 ",1,1.0,25,2,"['-------------', 'p0', 'p0', 'ruang', 'lingkup', 'skripsi', 'kerja', 'detail', 'dasar', 'objek', 'akar', '4', 'base', 'solusi', 'pilih', 'metode', 'metodologi', 'power point', 'video', 'presentasi', 'p0', 'presentasi', 'power point', 'p0', 'durasi', 'minimal', '10', 'menit', 'maks', '20', 'menit', 'unggah', 'google', 'drive', 'link', 'public-nya', 'email', 'email', 'dosen pembimbing', 'ke-2', 'subjek', 'presentasi', 'p0', 'daring', 'audio', 'ter-record', 'wajah', 'wajib', 'lihat', 'tools', 'obs', 'cek', 'anytime', 'filkom', 'apps', 'aug', '22', '2020', '-', 'oktober', '23', '2020', 'target', 'capai', '50', 'p1', 'indikator', 'capai', 'p1', 'selesai', 'bab', '1', 'bab', '2', 'landas', 'pustaka', 'bab', '3', 'metodologi', 'bab', '4', 'ancang', 'power point', 'progres', '1', 'manual', 'rancang', 'skenario', 'uji', 'demo', 'program', 'manual', 'minimal', 'program', 'console', 'video', 'presentasi', 'p1', 'presentasi', 'power point', 'p1', 'durasi', 'minimal', '10', 'menit', 'maks', '20', 'menit', 'unggah', 'google', 'drive', 'link', 'public-nya', 'email', 'email', 'dosen pembimbing', 'ke-2', 'subjek', 'presentasi', 'p1', 'daring', 'audio', 'ter-record', 'wajah', 'wajib', 'lihat', 'tools', 'obs', 'cek', 'anytime', 'filkom', 'apps', 'sep', '01', '2020', '-', 'oktober', '23', '2020', '2020-10-23', 'target', 'capai', '80', 'p2', 'maksimal', 'indikator', 'capai', 'p2', 'selesai', 'bab', '1', 'bab', '2', 'landas', 'pustaka', 'bab', '3', 'metodologi', 'bab', '4', 'ancang', 'bab', '5', 'implementasi', 'bab', '6', 'uji', 'analisis', 'min', '1-2', 'skenario', 'uji', 'fix', 'jurnal', 'bab', '7', 'tutup', 'lampir', 'power point', 'progres', '2', 'manual', 'hasil', 'uji', 'analisis', 'demo', 'program', 'sesuai', 'skenario', 'uji', 'video', 'presentasi', 'p2', 'presentasi', 'power point', 'p2', 'durasi', 'minimal', '10', 'menit', 'maks', '20', 'menit', 'unggah', 'google', 'drive', 'link', 'public-nya', 'email', 'email', 'dosen pembimbing', 'ke-2', 'subjek', 'presentasi', 'p2', 'daring', 'audio', 'ter-record', 'wajah', 'wajib', 'lihat', 'tools', 'obs', 'minimal', 'indikator', 'capai', 'p2', 'selesai', 'bab', '1', 'bab', '2', 'landas', 'pustaka', 'bab', '3', 'metodologi', 'bab', '4', 'ancang', 'bab', '5', 'implementasi', 'bab', '6', 'uji', 'analisis', 'power point', 'progres', '2', 'manual', 'hasil', 'uji', 'analisis', 'demo', 'program', 'sesuai', 'skenario', 'uji', 'video', 'presentasi', 'p2', 'presentasi', 'power point', 'p2', 'durasi', 'minimal', '10', 'menit', 'maks', '20', 'menit', 'unggah', 'google', 'drive', 'link', 'public-nya', 'email', 'email', 'dosen pembimbing', 'ke-2', 'subjek', 'presentasi', 'p2', 'daring', 'audio', 'ter-record', 'wajah', 'wajib', 'lihat', 'tools', 'obs', 'cek', 'anytime', 'filkom', 'apps', 'sep', '01', '2020', '-', 'desember', '04', '2020', '2020-12-4', 'daftar', 'seminar hasil', 'uji', 'aug', '15', '2020', '-', 'januari', '01', '2021']"
